COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)
ibuprofen		High	347	6.1	23.4	67.4	17.6	26.1	37.9	234	229.2	44	1	0	5	48	16.4	19.3	511	483	99	412	223	0	0	148	14	0.1	142	4.3	105	10.1	7.7	4.8	2.2	0.8	46	30	123	5
ibuprofen		High	422	7.3	26.5	62.8	17.3	27.5	29.7	211	139.8	42	3	0	2	52	16.9	18.5	439	439	109	267	201	0	0	157	18	0.2	141	4.1	107	10.6	6.8	5.1	2.3	0.9	59	24	127	4
ibuprofen		High	416	7.5	26.2	63.1	18	28.5	25.9	174.7	182.6	44	3	0	2	50	16.7	18.7	401	484	93	227	176	0	0	171	22	0.2	141	4.3	106	10.6	6.8	5.1	2.4	0.9	71	29	122	5
ibuprofen		control	644	13.5	39.7	61.6	20.9	33.9	7.1	122	93.8	14	1	0	2	82	15.6	22	258	1653	74	42	136	0.02	0	183	13	0.2	144	3.4	108	11	8.6	5.4	3.2	1.5	94	45	386	1
ibuprofen		control	607	13.5	38.8	63.9	22.2	34.8	8.7	113.4	76.9	26	1	0	3	69	16	22.9	309	1636	86	92	162	0.02	0	185	16	0.2	141	4.2	105	10.9	7.5	5.4	2.9	1.2	71	42	225	2
ibuprofen		control	599	13.2	38.5	64.2	22.1	34.4	7.5	111.5	77.7	22	1	0	1	75	16.2	21.5	252	1516	57	41	102	0.01	0	183	14	0.2	141	4.3	106	10.5	6.8	5	2.8	1.2	88	47	274	1
ibuprofen		control	627	13.2	38.6	61.5	21	34.2	7.7	109.1	64.8	32	1	0	2	65	15.8	18.2	291	1566	73	37	124	0.02	0	181	12	0.1	142	4.1	107	10.9	9.2	5.5	3.2	1.3	77	38	290	1
ibuprofen		control	587	12.4	36.5	62.2	21.2	34.1	8.6	109	84.9	24	1	0	2	73	15.5	21.7	275	1523	73	43	128	0.02	0	183	14	0.2	142	3.9	106	10.6	8.9	5.5	2.8	1.1	79	40	195	1
ibuprofen		control	612	13.7	39.6	64.7	22.4	34.6	7.2	126.6	99.2	10	0	0	1	87	15.4	21.9	275	1314	82	43	133	0.04	0	157	11	0.2	141	3.7	105	10.6	8.5	5.5	3.1	1.3	75	33	278	1
ibuprofen		control	624	13.9	41.1	65.9	22.3	33.9	8.6	121.3	82.9	11	1	0	1	86	15.6	21.9	298	1356	76	105	151	0.03	0	191	12	0.2	140	4.3	104	10.5	9.2	5.4	2.9	1.2	68	42	169	2
ibuprofen		control	602	13.1	38.4	63.8	21.8	34.1	8.2	121.1	139	14	1	0	2	82	16.2	21.1	283	1313	82	43	138	0.03	0	176	12	0.2	141	4.3	107	10.5	9	5.2	2.8	1.1	69	36	238	1
ibuprofen		control	624	13.5	40.2	64.4	21.6	33.6	7.8	113.3	94.8	11	1	0	2	86	15.5	22.7	290	1005	69	83	120	0.02	0	191	11	0.1	140	4.5	106	10.8	9.1	5.4	2.9	1.2	79	38	221	1
ibuprofen		control	673	13.7	40.7	60.4	20.3	33.6	7.1	110.8	68.7	25	1	0	3	70	16.6	23	298	1929	57	75	119	0.02	0	175	13	0.1	141	4.2	108	10.5	8.8	5.3	2.9	1.2	86	49	275	1
ibuprofen		control	609	13.1	38.7	63.5	21.5	33.9	8.5	107.3	63.8	18	1	0	1	79	15.7	23.9	259	1573	76	45	133	0.03	0.01	175	10	0.2	141	3.8	106	10.7	10.3	5.4	2.9	1.2	70	33	254	1
ibuprofen		control	576	12.8	38.2	66.3	22.3	33.7	8.4	114.3	72.4	16	1	0	2	81	15.8	21.7	294	1087	96	42	159	0.03	0	182	10	0.2	142	4.1	108	10.9	8.9	5.5	3	1.1	62	40	180	2
ibuprofen		control	631	13.6	40.7	64.4	21.5	33.4	7.2	135.3	93.6	23	1	0	2	73	16	25.2	288	1427	73	67	133	0.02	0	184	12	0.2	142	4	107	11.1	9.2	5.5	2.9	1.1	77	38	390	1
ibuprofen		control	611	12.8	37.4	61.2	21	34.3	7.1	141.1	84.8	15	0	0	2	82	15.8	23.2	322	1294	69	52	123	0.04	0.01	161	12	0.2	142	4.2	109	10.7	9.5	5.6	3.1	1.2	81	38	268	1
ibuprofen		control	596	12.9	38.4	64.4	21.6	33.5	6	127.4	68.5	13	0	0	2	83	16.1	22.8	272	1860	50	66	104	0.01	0.01	188	12	0.1	140	4.3	107	10.6	10.1	5.3	2.7	1	76	34	229	1
ibuprofen		control	598	13.3	38.7	64.8	22.2	34.2	7	131.1	126.3	11	1	0	3	84	15.8	19.5	310	2134	95	108	160	0	0	204	16	0.2	141	4.2	107	10.9	7	5.6	3.2	1.4	78	56	209	1
ibuprofen		control	616	12.8	38.2	62	20.7	33.5	6.7	120.6	92.1	12	1	0	3	83	17.2	21.5	287	1953	67	83	126	0	0	198	18	0.2	141	4.7	106	10.4	6.8	5.4	3	1.3	83	46	222	1
ibuprofen		control	559	12.5	37.4	67	22.4	33.5	8.5	122.5	118.4	11	1	0	4	84	16.5	20	322	1570	80	138	156	0	0	216	19	0.2	144	4.4	107	11.2	7.4	5.9	3.3	1.3	68	37	222	2
ibuprofen		control	644	13.3	39.1	60.6	20.6	34	6.7	137.6	102.2	18	2	0	3	77	16.4	19.3	318	1712	83	104	159	0	0	191	13	0.2	142	4.9	109	10.9	7.3	5.2	2.8	1.2	82	49	258	1
ibuprofen		control	632	13.5	39.8	63	21.3	33.8	8	108.8	149.7	24	1	0	3	71	16.4	21.2	293	1583	72	80	128	0	0	185	17	0.2	140	4.3	107	10.6	8.1	5.6	3.1	1.2	75	48	266	1
ibuprofen		Low	657	13.5	40.3	61.4	20.5	33.4	8	125.6	127.2	38	0	0	2	58	15.3	21.4	298	1499	69	70	127	0.03	0	177	13	0.2	140	4.7	108	10.7	8.4	5.3	2.9	1.2	91	54	312	1
ibuprofen		Low	563	12.6	37.4	66.4	22.3	33.6	9.1	134.8	71.9	26	0	0	3	70	15.3	21.1	277	1924	85	46	137	0.04	0	172	12	0.2	143	3.8	108	10.7	8.6	5.3	3.1	1.4	78	45	223	2
ibuprofen		Low	594	13.3	39.6	66.6	22.4	33.7	8.8	106.5	134	22	0	0	3	73	15.5	22.2	320	1300	94	74	156	0.02	0	179	12	0.2	141	4.1	107	11.1	7.6	5.4	2.9	1.2	76	48	242	2
ibuprofen		Low	644	13	38.7	60.1	20.1	33.5	6.4	122.4	93.8	14	0	0	1	85	15.1	21.7	274	1165	68	52	127	0.03	0.01	171	11	0.2	141	4	108	10.8	8.2	5.3	3	1.3	80	43	243	1
ibuprofen		Low	633	13.9	40.7	64.4	21.9	34.1	7.2	122.1	80.7	13	0	0	2	83	15.3	22	304	1285	110	79	177	0.02	0	186	13	0.1	141	4	107	10.6	9.2	5.5	3	1.2	72	49	260	1
ibuprofen		Low	621	13.8	40.9	65.8	22.2	33.7	7.6	104	60.4	25	1	0	2	72	16.2	24.4	315	1210	65	41	115	0.03	0.01	185	10	0.1	142	4.2	109	10.3	9.3	5.3	2.9	1.2	113	57	354	1
ibuprofen		Low	649	13.4	39.7	61.2	20.7	33.8	7.2	114.5	80.7	16	1	0	2	80	16.2	23.7	258	1321	62	51	122	0.03	0	167	13	0.2	140	4.7	108	10.3	10.1	4.9	2.8	1.3	70	51	186	1
ibuprofen		Low	643	13.7	40.3	62.6	21.3	33.9	8.1	125.3	88.5	21	1	0	3	75	16.2	24.3	274	1009	63	36	114	0.03	0.01	169	9	0.1	140	4.5	109	10.4	9.9	5.1	2.8	1.3	66	32	281	1
ibuprofen		Low	592	12.6	36.9	62.3	21.3	34.2	9	120	55	24	1	0	2	73	15.5	21.3	295	2337	92	59	154	0.03	0	169	11	0.1	139	4.4	106	10.7	9.3	5.1	2.8	1.3	78	45	227	2
ibuprofen		Low	592	13.3	38.8	65.6	22.5	34.3	8.3	116.5	97.4	33	1	0	4	61	15.9	22.5	320	1286	81	93	147	0.04	0	184	12	0.1	139	4.7	106	10.7	9.5	5.3	3	1.3	71	40	235	1
ibuprofen		Low	618	13.4	39	63.2	21.7	34.3	5.5	114	47.3	15	1	0	1	82	16.4	22.9	255	1721	56	47	105	0.02	0.01	175	13	0.1	141	4.2	107	9.9	9.5	5.4	3	1.2	79	47	265	1
ibuprofen		Low	603	12.3	37.1	61.4	20.4	33.3	8.9	109.2	72.7	17	1	0	3	78	16.1	23.4	246	1776	53	41	99	0.02	0	190	11	0.2	140	4	109	10.6	10.1	5.1	2.8	1.2	75	40	162	1
ibuprofen		Low	579	12.5	37.4	64.7	21.5	33.3	9.6	117.8	86.5	28	0	0	3	68	15.9	22.9	277	2286	79	46	133	0.03	0.01	178	11	0.2	139	4.4	108	10.7	10.4	5.2	2.9	1.3	77	45	231	1
ibuprofen		Low	582	12.5	37.8	65	21.6	33.2	8.4	119.7	61.8	15	0	0	3	81	15.3	21.4	293	1914	73	114	140	0.02	0.01	176	12	0.1	140	4.7	104	10.8	11	5.4	2.9	1.2	69	38	204	1
ibuprofen		Low	591	13.2	39.3	66.4	22.4	33.7	8.5	123.5	65.5	21	1	0	3	74	15.3	22	304	1247	74	45	131	0.04	0	155	11	0.1	139	4.7	108	10.6	10.5	5.4	3.1	1.3	62	34	180	1
ibuprofen		Low	648	14	41.7	64.4	21.5	33.4	7	125.9	99.6	12	1	0	2	85	16.4	21.9	297	1742	74	67	144	0.01	0	181	13	0.2	142	4.1	109	10.7	8.1	5.4	3	1.3	72	50	306	1
ibuprofen		Low	628	13.8	39.8	63.4	21.9	34.5	6	103.2	127.2	12	1	0	2	85	16.1	20.3	304	1433	77	116	149	0	0	182	17	0.1	143	4.3	108	11	7.3	5.6	3.1	1.2	78	44	197	1
ibuprofen		Low	696	14.8	43.1	62	21.3	34.4	5.5	112.6	113.2	27	1	0	5	66	16.6	25.4	298	1274	66	118	147	0	0	187	15	0.2	142	4.6	108	11	7.9	5.8	3.3	1.4	73	37	391	1
ibuprofen		Low	630	13.2	39.1	62.1	21	33.8	7.1	114.2	109.1	16	1	0	3	79	16.6	20.7	338	1374	103	42	149	0.01	0	177	17	0.2	141	4.8	106	11	7.1	5.4	2.9	1.1	85	59	214	2
ibuprofen		Low	616	13.7	39.5	64.2	22.2	34.6	8.2	104.1	146.8	18	1	0	4	76	16.6	20.2	312	1464	63	73	122	0	0	191	17	0.1	140	4.8	107	10.1	8.3	5.3	2.9	1.2	76	43	262	2
ibuprofen		Middle	572	13	38.5	67.3	22.6	33.6	9.1	120.8	56.5	23	0	0	1	75	15.6	21.8	314	1017	83	24	118	0.03	0	193	11	0.1	143	3.8	110	10.4	8.8	5.8	3.3	1.3	91	44	312	1
ibuprofen		Middle	624	13.4	39.5	63.4	21.5	33.9	8.8	142	45.4	20	1	0	2	77	15.8	22.5	290	1907	75	79	145	0.02	0	193	15	0.2	142	3.9	107	10.8	9.1	5.7	3.2	1.3	79	54	389	1
ibuprofen		Middle	586	13.2	39.4	67.3	22.5	33.5	9	123.7	61.6	21	1	0	1	77	15.2	20.2	298	1713	68	53	124	0.03	0	176	12	0.2	141	4.2	107	10.5	8.3	5.2	3	1.3	90	54	211	1
ibuprofen		Middle	581	12.7	36.9	63.6	21.8	34.3	8.2	153.9	102.8	9	1	0	2	87	15.5	22.1	307	1643	78	122	131	0.01	0	173	12	0.2	141	4.2	106	10.9	9.8	5.4	3.1	1.3	84	47	411	1
ibuprofen		Middle	621	12.9	38.2	61.5	20.8	33.8	7.4	114	78.1	19	1	0	2	77	15.7	22.1	261	1818	61	43	108	0.02	0.01	165	13	0.2	141	4.1	107	10.7	8.1	5.1	2.9	1.3	88	52	214	1
ibuprofen		Middle	605	13.6	39.8	65.8	22.4	34.1	8.3	141.1	72.4	22	1	0	2	74	15.3	26	312	1233	70	93	126	0.03	0	176	10	0.2	142	4.1	109	10.9	10	5.4	2.9	1.1	77	56	250	1
ibuprofen		Middle	594	13.4	39.4	66.3	22.5	34	8.7	130.7	83.9	21	1	0	2	75	15.5	21.6	282	1622	64	64	112	0.01	0.01	169	14	0.2	140	4.8	111	10.3	10	4.8	2.6	1.2	90	54	229	1
ibuprofen		Middle	581	13	39.1	67.2	22.4	33.4	9.4	105.3	69.7	25	1	0	2	71	14.8	22.7	257	1335	80	51	125	0.04	0	172	16	0.2	141	4.2	108	10.5	10.3	5.3	2.8	1.2	76	47	200	1
ibuprofen		Middle	635	13.2	39.8	62.6	20.8	33.2	7.7	127	82.8	17	1	0	4	77	15.9	24.1	278	1832	50	41	87	0.02	0	172	10	0.2	139	4.3	110	10.6	8.8	5.2	2.9	1.3	97	48	333	1
ibuprofen		Middle	610	13.7	40.3	66.1	22.5	34	7.1	110.3	79.9	21	1	0	3	74	16	22.9	256	1454	55	37	103	0.01	0	165	11	0.2	140	4	107	10.5	9.1	5.1	2.7	1.1	77	38	212	1
ibuprofen		Middle	585	12.7	38.9	66.5	21.8	32.8	9.5	122.5	104.3	42	1	0	4	52	15.8	21.6	255	1417	59	37	102	0.01	0	174	15	0.2	141	4.3	111	10.5	9.6	5	2.7	1.2	67	37	189	1
ibuprofen		Middle	650	13.5	40.3	62.1	20.8	33.5	6.4	112.8	104.3	41	0	0	4	54	15.4	21.5	294	1289	76	91	135	0.02	0	181	12	0.2	140	4.8	110	10.7	10.3	5.1	2.8	1.2	72	44	367	1
ibuprofen		Middle	640	13.4	40.8	63.8	21	32.9	6.9	118.6	40.2	17	1	0	2	79	16.1	21.4	265	1248	62	63	121	0.03	0.01	172	12	0.2	140	4.2	108	10.6	11.4	5.2	3	1.4	62	34	250	1
ibuprofen		Middle	599	12.7	37.8	63.1	21.1	33.5	9.2	111.9	131.5	47	0	0	3	49	15.9	21.6	258	897	53	27	94	0.01	0	190	14	0.1	141	4.3	108	10	10.6	4.5	2.5	1.2	66	31	163	2
ibuprofen		Middle	649	13.7	40.7	62.7	21.2	33.7	7	99.4	58.1	28	0	0	2	70	15.6	21.3	271	1632	53	34	95	0.02	0.01	184	12	0.2	141	4	107	11	9.5	5	2.8	1.3	79	41	162	1
ibuprofen		Middle	587	13.3	38.8	66.1	22.8	34.4	8.1	129.9	63.6	33	1	0	2	63	16.1	23.1	350	1287	85	85	147	0	0	184	16	0.2	143	4	106	10.7	6.9	5.3	2.8	1.1	79	48	221	1
ibuprofen		Middle	637	13.9	39.9	62.6	21.8	34.9	7.3	108.5	93.9	22	1	0	5	71	16.7	18.3	309	1329	64	96	131	0	0	187	14	0.1	142	4.2	106	10.5	7.8	5.5	3.1	1.3	68	41	251	2
ibuprofen		Middle	536	11.4	33	61.5	21.3	34.7	7.4	87	105.7	27	1	0	4	67	15.9	22.1	378	998	82	253	150	0	0	179	10	0.1	142	4	109	9.7	7.4	3.9	2	1.1	65	37	225	1
ibuprofen		Middle	594	12.8	38	64	21.6	33.8	7.1	116.7	139.3	17	1	0	6	75	15.8	22.3	380	1238	84	141	158	0.01	0	190	17	0.2	141	4.8	107	10.7	7.4	5.2	2.8	1.1	63	35	155	2
ibuprofen		Middle	630	13.2	39.3	62.4	21	33.6	7.7	116.5	111.6	38	1	0	4	56	16.5	21.8	383	1463	70	131	140	0	0	174	18	0.2	141	4.3	106	10.5	8.5	4.9	2.6	1.1	71	46	201	1
ibuprofen		High	615	13.3	40.1	65.2	21.6	33.1	7.4	126.3	52.3	20	1	0	1	77	15.6	17.6	329	1653	64	54	104	0.02	0	177	14	0.2	143	3.9	109	10.9	10.6	5.4	2.9	1.2	76	67	195	2
ibuprofen		High	598	12.9	38.7	64.6	21.6	33.4	7.9	139.9	49.5	13	0	0	1	85	15.5	21.3	254	1377	75	50	113	0.02	0	154	14	0.2	141	4	106	10.7	10.4	5.4	2.7	1	88	59	260	1
ibuprofen		High	650	14.1	41.6	64	21.6	33.8	6.9	113.5	96.7	26	1	0	3	70	15.6	21.9	261	1568	73	18	109	0.02	0	156	16	0.2	140	4.1	109	10.4	7.9	5.3	2.8	1.1	85	48	339	1
ibuprofen		High	580	13.2	38.2	65.8	22.7	34.5	9.6	107	79.4	15	1	0	1	82	15.9	20.8	279	1857	72	35	113	0.05	0	160	11	0.2	140	4	108	10.5	9.1	5	2.6	1.1	74	38	261	1
ibuprofen		High	611	12.7	37.6	61.6	20.7	33.6	8.8	104.5	69.1	25	1	0	2	72	15.7	21.5	284	1566	65	32	99	0.02	0	163	19	0.2	139	4.2	105	10.7	10.4	5.4	2.7	1	79	49	269	2
ibuprofen		High	622	13.5	40.6	65.2	21.8	33.4	8.3	122.1	64.2	28	1	0	2	69	15.8	21.1	317	1738	49	83	92	0.01	0	181	12	0.2	141	4.4	109	10.6	10.3	5.1	2.7	1.1	67	47	212	1
ibuprofen		High	595	13	38	63.9	21.8	34.2	8.1	113.6	66.6	19	1	0	3	76	15.9	20.8	251	1153	60	38	99	0.01	0	166	14	0.2	139	4	110	10.5	10.2	5.3	3	1.3	75	50	233	1
ibuprofen		High	626	13.3	39.4	62.9	21.2	33.7	8	105.9	69.2	28	1	0	2	68	15.7	19.9	264	1409	45	46	84	0.01	0.01	154	13	0.2	141	4.3	111	10.5	10.2	5.3	2.9	1.2	75	44	208	1
ibuprofen		High	626	13.4	39.7	63.5	21.4	33.8	7.9	122.6	73.8	18	1	0	3	77	15.3	22	282	1708	68	53	117	0.02	0.01	179	14	0.2	140	4	110	10.5	9.4	5.4	3	1.3	85	59	339	1
ibuprofen		High	605	12.9	38.6	63.8	21.3	33.4	8.9	117.7	63.5	24	1	0	3	71	14.8	21.3	303	1669	91	39	145	0.03	0.01	184	11	0.2	140	4.1	108	10.8	9.6	5.5	2.9	1.2	78	44	240	1
ibuprofen		High	653	13.4	40	61.2	20.5	33.4	7.1	113	68.7	18	1	0	2	80	16	21.9	278	1633	53	63	99	0.01	0.01	181	9	0.2	142	4.4	112	10.7	10.5	5.1	2.9	1.3	78	44	313	1
ibuprofen		High	615	13.1	39.7	64.7	21.4	33.1	7.9	118	62.1	26	1	0	4	69	15.3	21.6	283	1732	54	57	99	0.02	0	162	9	0.2	140	3.8	109	10.6	10.4	5.2	2.9	1.3	68	33	214	1
ibuprofen		High	631	13.5	40.4	64	21.3	33.3	7.8	119.4	74	36	0	0	3	60	15.6	23	247	1536	61	54	109	0.02	0.01	194	18	0.2	141	3.9	110	10.5	10.6	5.2	2.9	1.2	79	56	246	1
ibuprofen		High	615	13.3	39.5	64.2	21.6	33.6	8.2	127.5	59.7	42	1	0	2	55	15.6	20.9	258	1475	45	27	83	0.02	0	189	14	0.1	141	4.3	108	10.4	10.1	4.9	2.9	1.4	68	44	260	1
ibuprofen		High	608	13.1	39.4	64.8	21.6	33.3	8.1	122.5	117.2	42	0	0	4	53	15.4	20.6	241	1743	55	31	97	0.01	0.01	176	16	0.2	140	4	110	10.1	9.5	4.6	2.6	1.2	72	40	252	1
ibuprofen		High	583	12.7	37.4	64.1	21.8	34	7.5	103.8	115.6	38	1	0	3	58	15.5	20.9	415	1842	68	102	130	0	0	185	16	0.2	141	4.5	106	10.5	6.8	4.9	2.6	1.1	71	40	219	1
ibuprofen		High	660	13.6	40.1	60.8	20.6	33.9	7.6	112.8	130	28	1	0	6	62	16.5	21.1	380	1467	75	145	136	0	0	174	13	0.2	140	4.4	109	10.3	7.1	4.6	2.4	1.1	76	48	190	1
ibuprofen		High	607	13.3	39.1	64.5	22	34.1	6.7	120.7	155.4	37	0	0	3	58	16.4	20.8	352	1551	64	110	126	0	0.01	175	14	0.2	140	3.9	107	10.7	7	5.1	2.9	1.4	74	45	271	1
ibuprofen		High	656	13.8	39	59.5	21	35.4	5.2	105.6	112.5	35	1	0	4	59	16.9	21.4	342	1486	53	103	121	0.01	0.01	177	14	0.2	143	4.2	107	10.7	6.9	5.5	3.2	1.4	71	39	191	1
ibuprofen		High	591	12	35.3	59.7	20.4	34.1	6.9	100.8	98.6	43	0	0	5	49	15.1	21.2	390	1311	78	61	134	0	0	165	10	0.2	141	4.4	104	10.4	9.8	4.4	2.3	1	71	48	191	1
ibuprofen		control	601	13.4	38.4	63.8	22.3	34.9	5.6	101.7	123.7	10	1	0	2	87	15.8	18.8	312	1740	62	121	128	0.01	0	183	15	0.2	143	3.7	107	11	6.7	5.7	3.1	1.2	84	47	179	1
ibuprofen		control	602	13.4	38.9	64.5	22.2	34.4	6	102.6	85.7	12	1	0	3	83	16.1	22.2	259	2160	71	72	140	0	0	196	19	0.2	140	4.6	105	10.8	6.8	5.3	3	1.3	77	40	157	1
ibuprofen		control	620	13.8	39.3	63.4	22.3	35.1	6.3	115.5	134.8	24	1	0	4	70	15.3	20.7	275	1337	77	89	148	0	0	206	18	0.2	141	4.5	106	10.8	7.9	5.4	3.1	1.3	78	40	336	1
ibuprofen		control	560	12.7	37.1	66.2	22.6	34.2	8.4	115.3	101.2	22	1	0	3	73	15.3	21.5	287	1898	90	68	158	0.02	0	215	17	0.2	142	3.7	106	11.2	8.8	5.6	3.1	1.3	72	45	196	1
ibuprofen		control	582	12.9	38.3	65.8	22.2	33.8	7.1	123.2	105.8	11	1	0	2	86	15.1	18.9	284	1353	85	70	144	0	0	200	17	0.1	141	4.1	104	11.1	8.2	5.3	2.9	1.2	72	52	172	2
ibuprofen		control	614	13.2	37.5	61	21.5	35.3	6.3	123.4	85.1	16	1	0	2	81	15.7	20.9	303	1641	69	74	126	0.01	0	172	18	0.2	140	3.6	104	10.6	7.1	5.6	3.2	1.3	78	48	161	3
ibuprofen		control	609	13.3	37.5	61.5	21.7	35.3	6.7	113.9	143	15	1	0	3	80	16.3	22.2	301	1588	74	138	154	0	0	180	20	0.2	139	4.2	102	10.9	8.1	5.7	3.2	1.3	71	40	167	3
ibuprofen		control	616	12.4	35.9	58.2	20.2	34.7	6.6	108.3	115.9	20	1	0	3	74	16	22.2	301	1580	77	93	141	0	0	175	18	0.2	139	4.6	104	10.2	8.5	5.4	3	1.2	82	55	172	3
ibuprofen		control	575	13.1	37.8	65.7	22.8	34.8	6.9	144.2	169.7	16	0	0	2	81	16.5	19.4	287	1987	60	93	113	0	0	188	18	0.2	138	4.4	104	10.2	7	5.2	2.9	1.3	81	55	199	1
ibuprofen		control	609	13.3	37.9	62.3	21.9	35.1	7	129.2	116.1	12	1	0	2	84	15.8	22.6	272	2919	76	106	147	0.01	0	181	19	0.2	137	4.4	102	10.7	7.5	5.7	3.3	1.3	71	36	152	3
ibuprofen		control	685	14.1	40.9	59.6	20.6	34.6	4.9	121.5	133.1	8	1	0	1	88	15.3	23.5	348	1170	77	105	162	0.01	0	203	21	0.2	141	3.9	102	10.8	8.3	6	3.2	1.2	62	34	126	2
ibuprofen		control	664	14.4	41.9	63.1	21.7	34.3	5.5	116.5	91.6	14	0	0	3	81	16	24.7	376	1603	94	158	196	0.02	0	199	20	0.2	139	4.2	104	11.2	8.1	6.1	3.2	1.1	58	40	128	2
ibuprofen		control	719	14.5	41.1	57.3	20.2	35.4	3.6	93	82.3	16	1	0	1	81	16.5	23	325	1565	72	62	131	0.01	0	172	15	0.2	141	3.9	105	10.5	7.4	5.8	3	1.1	71	36	130	2
ibuprofen		control	701	14.5	42.1	60	20.7	34.5	4.6	100.9	103.5	7	1	0	2	88	16.4	23.9	356	1246	60	88	125	0.01	0	219	21	0.2	141	4.4	107	10.4	7.3	5.5	2.8	1	71	36	103	2
ibuprofen		control	662	13.6	39.5	59.7	20.6	34.5	5.9	147	111.8	13	0	0	3	81	15.7	25.4	371	1542	64	104	131	0.01	0	209	19	0.2	141	4.1	107	10.8	7.2	5.5	2.9	1.1	67	41	105	3
ibuprofen		control	726	14.2	41.5	57.2	19.5	34.1	2.9	101.7	108.7	10	1	0	2	87	16.1	21.2	378	1168	71	180	149	0	0	190	23	0.2	141	4.4	103	11	7	6.2	3	0.9	79	42	235	2
ibuprofen		control	789	15.1	44.3	56.2	19.2	34.1	2.9	104.9	133.4	12	1	0	2	84	17.3	22.2	331	1236	67	111	142	0.01	0	202	19	0.2	142	4	105	10.4	6.6	6.2	3.4	1.2	66	34	140	4
ibuprofen		control	789	15.4	44.5	56.3	19.6	34.7	2.3	126.4	110.3	7	1	0	1	89	17.4	20.5	336	1114	62	192	150	0	0	182	22	0.2	142	3.7	105	10.9	5.7	6.2	3.2	1.1	59	33	156	3
ibuprofen		control	752	14.4	41.7	55.4	19.1	34.5	2.8	106.4	95.7	13	1	0	3	81	17	20.9	324	1299	63	147	139	0	0	202	19	0.2	139	4.6	106	10.8	5.8	5.9	3.1	1.1	60	32	169	3
ibuprofen		control	785	14.8	42.8	54.6	18.8	34.5	2.8	103.5	88.2	14	2	0	3	81	16.5	24.5	332	1138	70	89	143	0	0	204	23	0.2	140	3.9	105	10.6	6.4	6.1	3.3	1.2	67	35	153	3
ibuprofen		Low	625	14.1	41.5	66.4	22.6	34	6.6	115.2	129.2	9	0	0	2	88	15.5	23.2	346	1164	77	136	150	0.01	0	176	14	0.1	142	3.6	104	11.2	8.1	5.7	3.2	1.3	69	37	161	2
ibuprofen		Low	682	14.4	41.9	61.5	21.1	34.3	4.7	104.6	97	21	1	0	2	75	15.5	23.2	273	1352	74	80	139	0	0	192	18	0.2	141	4.7	106	10.9	7.8	5.6	3.3	1.4	80	50	246	1
ibuprofen		Low	623	13.3	39	62.5	21.4	34.2	6.8	133.8	78.3	23	1	0	3	72	15.5	20.3	340	2374	93	139	173	0.01	0	203	16	0.1	142	4.3	107	11.3	7.2	5.5	3.1	1.3	73	38	253	1
ibuprofen		Low	594	13.4	38.4	64.7	22.5	34.8	6.6	98.2	110.6	18	0	0	3	78	15.8	18.9	263	1988	72	70	128	0	0	168	20	0.2	140	4.8	107	11	6.5	5.4	3	1.2	83	47	245	1
ibuprofen		Low	564	12.6	36.7	65	22.3	34.4	8.6	150.8	172.5	26	1	0	5	66	15.2	21.6	283	2361	91	143	173	0	0	175	21	0.2	142	4.8	107	10.6	7.2	5.7	3.1	1.2	70	42	205	1
ibuprofen		Low	583	13.1	37.6	64.5	22.4	34.7	6.5	109.8	126.6	13	1	0	2	82	15.4	19.7	336	2315	73	131	145	0	0	190	17	0.2	141	3.8	106	10.7	6.7	5.8	2.9	1	75	43	146	3
ibuprofen		Low	653	14.2	40.9	62.6	21.7	34.7	5.5	108.6	78	23	1	0	5	69	15.9	23.8	352	1759	77	190	174	0	0	196	17	0.2	139	4.5	104	10.6	8.3	5.7	3	1.1	81	60	206	4
ibuprofen		Low	701	14.1	41.1	58.7	20.2	34.4	4.9	132.5	122.4	22	1	0	3	74	16.1	24	267	1530	68	94	148	0	0	178	18	0.2	139	4.2	105	10.6	6.1	5.5	3	1.2	67	35	185	1
ibuprofen		Low	607	13.6	39.3	64.8	22.4	34.5	7.5	129.5	116.1	13	1	0	2	83	15.8	23.1	327	1347	73	123	145	0.02	0	188	17	0.2	140	3.9	104	10.5	7.2	5.8	3.1	1.2	64	43	154	2
ibuprofen		Low	646	13.2	38.1	58.9	20.5	34.7	4.4	124.4	88.3	26	1	0	2	70	16.5	20.4	273	1335	67	103	142	0	0	165	21	0.2	140	4.3	107	10.2	5.5	5.3	2.9	1.2	78	37	145	1
